2025-06-21 03:16:28,337 - result - CRITICAL - Evaluation:
2025-06-21 03:16:28,337 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:16:28,337 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:16:28,337 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:16:28,337 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:16:28,337 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:20:39,362 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:20:39,362 - result - CRITICAL - Mode: Solo
2025-06-21 03:20:39,362 - result - CRITICAL - Datapoints: 500

2025-06-21 03:20:39,364 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:20:40,503 - result - CRITICAL - Evaluation:
2025-06-21 03:20:40,503 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:20:40,503 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:20:40,503 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:20:40,503 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:20:40,503 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:29:03,143 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:29:03,143 - result - CRITICAL - Mode: Solo
2025-06-21 03:29:03,143 - result - CRITICAL - Datapoints: 500

2025-06-21 03:29:03,144 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:30:34,010 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:30:34,011 - result - CRITICAL - Mode: Solo
2025-06-21 03:30:34,011 - result - CRITICAL - Datapoints: 500

2025-06-21 03:30:34,012 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:30:35,171 - result - CRITICAL - Evaluation:
2025-06-21 03:30:35,171 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:30:35,171 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:30:35,171 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:30:35,171 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:30:35,171 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:40:16,408 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:40:16,408 - result - CRITICAL - Mode: Solo
2025-06-21 03:40:16,408 - result - CRITICAL - Datapoints: 500

2025-06-21 03:40:16,409 - result - CRITICAL - Evaluation:
2025-06-21 03:41:03,363 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:41:03,364 - result - CRITICAL - Mode: Solo
2025-06-21 03:41:03,364 - result - CRITICAL - Datapoints: 500

2025-06-21 03:41:03,365 - result - CRITICAL - Evaluation:
2025-06-21 03:41:40,710 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:41:40,710 - result - CRITICAL - Mode: Solo
2025-06-21 03:41:40,710 - result - CRITICAL - Datapoints: 500

2025-06-21 03:41:40,711 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:43:57,341 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:43:57,341 - result - CRITICAL - Mode: Solo
2025-06-21 03:43:57,341 - result - CRITICAL - Datapoints: 500

2025-06-21 03:43:57,341 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:43:58,435 - result - CRITICAL - Evaluation:
2025-06-21 03:43:58,435 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:43:58,435 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:43:58,435 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:43:58,435 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:43:58,435 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:51:13,885 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:51:13,885 - result - CRITICAL - Mode: Solo
2025-06-21 03:51:13,885 - result - CRITICAL - Datapoints: 500

2025-06-21 03:51:13,886 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:52:04,769 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:52:04,769 - result - CRITICAL - Mode: Solo
2025-06-21 03:52:04,769 - result - CRITICAL - Datapoints: 500

2025-06-21 03:52:04,770 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:52:05,525 - result - CRITICAL - Evaluation:
2025-06-21 03:52:05,525 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:52:05,525 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:52:05,526 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:52:05,526 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:52:05,526 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:53:23,285 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:53:23,285 - result - CRITICAL - Mode: Solo
2025-06-21 03:53:23,285 - result - CRITICAL - Datapoints: 500

2025-06-21 03:53:23,286 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:53:24,050 - result - CRITICAL - Evaluation:
2025-06-21 03:53:24,050 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:53:24,050 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:53:24,050 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:53:24,050 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:53:24,050 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:54:01,177 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:54:01,177 - result - CRITICAL - Mode: Solo
2025-06-21 03:54:01,177 - result - CRITICAL - Datapoints: 500

2025-06-21 03:54:01,178 - result - CRITICAL - ESSAY SET 7:

2025-06-21 03:54:01,967 - result - CRITICAL - Evaluation:
2025-06-21 03:54:01,967 - result - CRITICAL - MSE of Set 7: 0.11903
2025-06-21 03:54:01,967 - result - CRITICAL - Average MSE: 0.11903

2025-06-21 03:54:01,967 - result - CRITICAL - QWK of Set 7: 0.47708
2025-06-21 03:54:01,967 - result - CRITICAL - Average QWK: 0.47708

2025-06-21 03:54:01,967 - result - CRITICAL - -----------------------------------------------------------------



2025-06-21 03:54:28,651 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:54:28,651 - result - CRITICAL - Mode: Solo
2025-06-21 03:54:28,651 - result - CRITICAL - Datapoints: 500

2025-06-21 03:54:28,652 - result - CRITICAL - ESSAY SET 3:

2025-06-21 03:55:23,220 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:55:23,220 - result - CRITICAL - Mode: Solo
2025-06-21 03:55:23,220 - result - CRITICAL - Datapoints: 500

2025-06-21 03:55:23,221 - result - CRITICAL - ESSAY SET 3:

2025-06-21 03:57:13,870 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 03:57:13,870 - result - CRITICAL - Mode: Solo
2025-06-21 03:57:13,870 - result - CRITICAL - Datapoints: 500

2025-06-21 03:57:13,871 - result - CRITICAL - ESSAY SET 3:

2025-06-21 04:11:39,627 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 04:11:39,627 - result - CRITICAL - Mode: Solo
2025-06-21 04:11:39,627 - result - CRITICAL - Datapoints: 500

2025-06-21 04:11:39,652 - result - CRITICAL - ESSAY SET 3:

2025-06-21 04:17:49,955 - result - CRITICAL - LLM: gpt-4.1-mini
2025-06-21 04:17:49,955 - result - CRITICAL - Mode: Solo
2025-06-21 04:17:49,955 - result - CRITICAL - Datapoints: 500

2025-06-21 04:17:49,956 - result - CRITICAL - ESSAY SET 3:

2025-06-21 04:17:50,758 - result - CRITICAL - 
                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   essay  score  y_pred  diff
839                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   "Each new feature of the setting in the essay entilled, “Do Not Exceed Posted Speed Limit,” by Joe Kurmaskie, affects the cyclist in some way. For example, in the text , when the narrator stated that he had to avoid a “ ridiculously large snake “crossing the road, he became more aware of his surroundings and almost seemed to forget how thirsty he was until he finally abided the large reptile. Also in the text, when, “over one long, crippling hill, a building came into view,” hope was replenished into the cyclist. This hope allowed the narrator to because more tenacious about his journey in order to arrive at the old building. Eighther for better or worse, a few feature of the setting arrives and affects the cyclist every step of his journey.  "      3       4     1
848                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                "Do not Exceed posted speed limit, never accept travel advice from a collection of old timers who haven’t left the confinses of their porches sin Carter was in the office twenty miles up the road, I came to a fork as sorrs. I got down on my hands and kness, working the handle of the rasted water pump with all my strength. The water bottles contained only a few totalt and sips. He could or been sad person. And he could just be a bum."      2       2     0
108                                                                                                                                                                                                                                                                                                                                                                                                                                  "In the essay “Do not Exceed Posted Speed Limit” The features of the setting had a great affect on the hard-working cyclist. The weather land and surrounding objects really determined the cyclists mood and ability. One example would be the statement, “cool pines, rushing rivers of upsemite had my name written all over them.”The refreshing nature and cool air made the cyclist feel confident energized and ready. Another example would be the quote, “One ramshackleshed, several rusty pumps, and a corral that couldn’t hold in the lamest Mule greet me.”there, the cyclist feels troubled and alittle curious as to what lay ahead this water wasn't not the best and he was worried. The last example was, “flat road was replaced by short rolling hills...tumbleweeds crossed my path and a ridiculously large snake.” there, the cyclist tries to stay focused through distractions. It is deserted and he feels dehydrated as well. As his route ends he comes across in manymore aspects of the setting which create a different feeling or ability. Therefore the nature of where his bike passed, and the things he saw affected his choices and ability."      3       4     1
461                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     "The features of the setting affect the cyclist. He is riding in the desert where there is low to rain. This means that he can’t collect any water to drink if he runs out. Also, deserts are hot. The heat will speed up the dehydration process so he will need more water to survive. If he runs out of water, he will die. The cyclist finds a building, but it is abandoned and empty. All these features of the setting affect him. Since he can‘t find water, he has to conserve what he has. Also, the heat is killing him. It doesn’t help to have an abandoned building be the only one he finds. During the whole time that there is death in the air, the desert with nothing growing, no water, the cyclist is thinking about his death. As long as he thinks about his death, there is only more death. As soon as he puts the pebbles in his mouth to stop thinking about death and being thirsty, he sees a bait shop which saves his life. He thought about his surviving, and immediately found a shop to and he could drink."      3       4     1
255                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           The features of the setting affect the cyclist because it is so hot the cyclist keeps drink and sweating water so he is really work down from dehydration and fatigue. Also just the feeling of how unsafe it is out there. Like how he saw a ridiculously large snake or how it just keep getting hotter.      1       3     2
15                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          "Setting can affect anyone and everyone, in this case it happened to be a cyclist. Since it was June, it happened to be pretty not outside causing the cyclist to lose more body fluid due to his constant movement producing sweat. This makes water a must have. Also, as he passes through, he comes across a sign that read: ROUGH ROAD AHEAD: DO NOT EXCEED POSTED @CAPS1. Since the road was harder to drive on, riding a bike across it isn’t much easier. Anothe way the setting affected the cyclist was the snake that blocked the road, which he thought of to be a diamondback."      1       3     2
149                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               "The riders condition was rough, from flat land to rolling hills. This would be hard for some one who is dehydrating. There was a snake in his path so he went around it. This would be dangerous he could blackout from lack of water and then get bit by the snake."      1       2     1
778                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            When the cyclist went to ask about the road the old men told him all its good way that he should go. But the old man hasn’t seen the land in a really long time. The man don’t long that the land has changed. So when the cyclist went back to ride the roads and everything ends ?? the cyclist didn’t know what to do.      1       2     1
574                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       "The features of the barren desert path make the cyclist quite nervous, but they also make him determined to escape them. He passes “ghost towns,” “abandoned buildings,” and diamondback snakes. These are images traditionally associated with being lost in the deserts, and would be enough to instill fear in most anyone travelling alone. The author even remarks that sadists are probably finding his story pleasing. He often mentions fears of “dropping” dead, being eaten by vultures, and, at one point, even wishing death upon himself via choking albeit jokingly. And yet he was determined to live. In spite of the odds stacked against him, he moved on, even after losing “what (he) believed to be (his) lost burst energy."" He even maintains a sense of humor throughout, writing of a diary entry that would be left behind that remarks on the wisdom of old men. In the end, when he finds a place to rest, he turns it all into a lesson he’ll surely abide by: follow the map!"      3       6     3
133                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  "The setting that were affecting the cyclist was the lack of water he had because it says “the water bottles contained only a few tantalizing sips,"" and the text also says "" I’ld read once that sucking on stones helps take your mind off thirst by allowing the spit to circulate” he wouldn’t be trying to get his mind off of thirst if he wasn’t thirsty."      1       3     2
38                                                                                                                                                                                                                                                                                                                                                                                                                                                                             "The settings have a huge affect on the cyclist. When he first comes to the ‘@CAPS1 town” he isn’t really warried he is kind of laughing and thinks his funny by saying.” This place might have been a thriving little spot at one time  - say, before the last world war.” Then after he says that it ways he chuckled. When he gets the dark in the road with the risky pipe of water he begins to switch into conservation made and begins to get is scared. He says.” I would comer  water- a test at my inner spirit “ This showing that he was scared. After he sees the abanoned Grape juice factory he says something like birds are going to pick him clean and leave behind same expensive biking gear. This definatly shows that he is giving up. Another thing that would back this up is when he talks about writing in his diary about the old men who gives him these direction. When he finally reaches the balt shop he is releved and goes to the bathrom and drinks water. He  also says that he will buy bait even though he doesn’t have a rod. These examples show the many ways the setting affected the cyclist."      3       2    -1
1013                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      "The features of the setting effected the cyclist in many ways. The setting was verry hot and there were a lot of hills. The cyclist had been riding up and down hills all day and it took a lot of energy when he saw the building that he thought could help him he said, “... last burst of energy, i mane'uvered down the hill,” By saying that it showed that the setting of where he was contained a lot of hillsy and they effected him by taking up all his energy. That is how the setting had effected the cyclist."      1       2     1
143                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      "As he began his journey, he had full confidence in the directions given given to him by the old men. After he came to the first town and there was no water, he rode on. After he found an “ramshackle shed” he became troubled , as he “had been “hitting“ his “water bottles regularly“ and was traveling through the “desert of California in June” and was running low on water. Coming to a place where he saw a building over hills, he “manuevered” his way down, only to find it long  deserted and himself close to despair. He was desparate for water he needed it soon. Finally, he came upon “@CAPS1 and Wilber’s Fish Camp” and quenched his thirst, and was relieved. Then on  he wised up, and took no more directions from old men who knew little to nothing about cycling."      2       4     2
871                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               "The features of the setting affect the cyclist by unexpected things happening. His water supply got drank quickly and he couldn’t find a town near. He was in the desert-like California, and the sun was beating down on him. When he did one town, it was more of a “ghost town”, and had rusted pumps that had battery-oil tasting liquid. Every person he asked told him is near, but from dehydration, it took him longer. the roads got windy and small hills occurred. There was a large snack in the middle of the road, as the tumble weed blew by. the finally saw a town that had a bait shop and was able to get water and cool down.   "      2       3     1
196                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           "In the essay “Do Not @CAPS1 Posted Speed Limit” the setting effects the cyclist in many ways. When the cyclist arrived at the first town, he described it as a ghost town. This effected the cyclist because he started to have doubts about the directions he received, but he was looking foward to the cool pines and rushing rivers of Yosemite so he persevered. The setting of the next land mark was similar to the last. There was a shed, a few rusty pipes and a corral that ""Couldn’t hold in the lamest mule.” This made the cyclist more werry of the path ahead because he was running out of water. The next place was also similar. There was an abandoned @ORGANIZATION1. The cyclist was running out of water and now thought he was going to die because everything was deserted. Then, finally, the setting changed. There was a store that was actually opened. The cyclist then felt happy and relieved. That is how the different settings effected the cyclist."      3       4     1
37                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           The setting of the essay efects the cyclist because he got lost when he ask for directions from old people!      1       2     1
172                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            "Many features of the cyclist’s surroundings effect his speed and confidence. He was the only one on the road. There were no other cars, bikes, motor cycles, or even buildings. It’s like he’s on the countryside. So that makes him want to go faster, because he won’t hit any thing. The fact that he’s alone in the wide, open spaces boosts up his energy level and makes him feel more confident."      1       2     1
928                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 "The feature of the setting affect the cyclist because the surrounding is so negative. Everything around the cyclist is percieved negatively, so the naturally the cyclist feels like the task is harder and more challenging than it really is. For example, nothing is surrounding the cyclist but sand and the hot temperature since the setting is so empty and no one is around, then everything seems harder than it really is. Also the cyclist feels like he can’t go on and is weak because there is no living he around him. Furthermore, if the cyclist was in the park with the sun shining and people around and in sight, his attitude would change and everything would seem easier."      1       2     1
63                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   "In the story “Do Not Exceed Posted Speed Limit,” the setting often affects the character. One example of this is when the character got to a place where there was nothing. “One ramshackle shed, several rusty pumps, and a corral that couldn’t hold in the lamest mule greeted me”. This quote explains that the character (cyclist) was confused. Another example of this harsh setting is when the water in his bottle feels @NUM1 degrees. “I was traveling through the high deserts of California in June.” That quote suggests that it is hot outside, which would make the water hot. Another example of the setting is when the terrain changed. ""@CAPS1 road was replaced by short, rolling hills."" This made the biker have to work harder, and use more energy. These conditions all made the cyclist have to work harder to find his destination."      3       4     1
203                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                             "In the essay “Rough Road Ahead: Do Not Exceed Posted Speed Limit.” The cyclist is affected by the setting mently and physicly. For example the setting affected the cyclist mently because it all was dessert and sand with no water. He thought he was going to die, he said “I was going to die and the birds would pick me clean.” If he had some water he would not have thought this. Also the cyclist was affected phyisicly because the road was rough it looked as it could go on forever. He was losing energy and was getting tired from riding up all the hills with little water left in him. It was hot and it seemed hopeless but if he was riding through the evergreen forest I don’t think he would have felt this way. In conclusion the cyclist was effected by the setting phyisicly and mently if he had not been riding in the desert he would not feel this way"      2       4     2
909                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        The features of the setting affected the cyclists because he was thirsty and it was hot and he was almost out of water and he almost died because when he was drinking the water and he hit a bump and spit got lodged in his throat and tiring hills it seemed to never end.      1       2     1
44                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       "The features of the setting effected the cyclist very much. For example, the sun was beginning to beat down. Another example, I was hitting my water bottles pretty regularly. The setting were hot and dry. It effected the cyclist very much. It was to the point of dying."      2       2     0
